lat,lon,year,month,day,SIC,CHL,SST,Sal,u,v,npp,nitrat,SIT,mlotst_glor,Chyp_c1c2
85.8578,115.7711,2019,11,9,0.9645962715148926,0.0709960758686065,-1.6739054918289185,30.84819602966309,-0.0511523410677909,-0.0161761101335287,0.0,3.212486743927002,0.9500818848609924,23.09221076965332,8.196729618503149
86.166,118.227,2019,11,14,0.9783825874328612,0.0626886561512947,-1.6610422134399414,30.63224220275879,0.0111448774114251,0.0240217950195074,0.0,4.3255109786987305,1.0596696138381958,24.59598731994629,8.33334216214527
85.7396,120.9073,2019,11,21,0.9540293216705322,0.0669047981500625,-1.659895658493042,30.56249046325684,-0.0353489927947521,0.0231679528951644,0.0,4.116815090179443,1.023350715637207,24.59598731994629,16.43837358423177
86.1571,116.5699,2019,11,28,0.9529979228973388,0.056927740573883,-1.6666854619979858,30.71424102783203,-0.0815925970673561,0.0269431751221418,0.0,4.5313801765441895,1.0874395370483398,28.64965057373047,3.8461578940670194
86.1438,121.2296,2019,12,5,0.9732382893562316,0.0526759512722492,-1.6611336469650269,30.539100646972656,0.0446010753512382,-0.0104940496385097,0.0,4.645870208740234,1.1834795475006104,28.64965057373047,0.0
86.6885,112.4111,2019,12,21,0.9859321713447572,0.0864238888025283,-1.686775803565979,31.05740165710449,-0.0121157523244619,0.0186085905879735,0.0,5.763665676116943,1.2412450313568115,23.16758346557617,4.065044774217013
86.6568,115.9333,2019,12,26,0.991952419281006,0.083783209323883,-1.6747034788131714,30.79994201660156,0.0150886652991175,0.0156857538968324,0.0,5.859366416931152,1.2824681997299194,28.52758026123047,8.33334216214527
86.836,116.4545,2020,1,2,0.9837442636489868,0.0776875466108322,-1.6704055070877075,30.78243064880371,-0.0162206999957561,0.0888633728027343,0.0,5.849670886993408,1.2985820770263672,33.23696517944336,0.0
87.1211,114.9623,2020,1,7,0.9837753772735596,0.0779061764478683,-1.6756256818771362,30.88838195800781,-0.0063030836172401,0.015251318924129,0.0,5.638174533843994,1.2748063802719116,29.01112937927246,4.285718706246013
87.406,105.1544,2020,1,14,0.984514057636261,0.0793423876166343,-1.7074294090270996,31.592077255249023,-0.0318274013698101,0.0839190706610679,0.0,5.292816638946533,1.3634580373764038,24.59598731994629,3.658540446795469
87.4883,96.2384,2020,1,21,0.9733759760856628,0.0718171745538711,-1.7253488302230835,31.80952835083008,-0.0277996100485324,0.073014423251152,0.0,5.328989028930664,1.3580875396728516,24.59598731994629,7.663856058209876
87.4718,95.1586,2020,1,29,0.9838797450065612,0.0666391178965568,-1.721864104270935,31.795921325683597,0.0175268612802028,0.0389451682567596,0.0,5.307052135467529,1.3984384536743164,24.59598731994629,8.108116625330455
87.4748,95.2696,2020,2,4,0.9654862880706788,0.0635878220200538,-1.703743815422058,31.79830741882324,0.0377053432166576,0.0513289086520671,0.0,5.317550182342529,1.4135571718215942,28.64965057373047,0.0
88.1027,77.3279,2020,2,18,0.9780922532081604,0.056505411863327,-1.7286059856414795,31.979248046875,-0.0409455075860023,0.0812449157238006,0.0,5.425068378448486,1.4548476934432983,33.23696517944336,0.0
88.0748,27.1287,2020,3,7,0.9920681118965148,0.0501291379332542,-1.7540584802627563,32.30495834350586,-0.0770754367113113,-0.0086642671376466,0.0,5.42561149597168,1.5601590871810913,38.38710021972656,3.875973075416381
87.5194,21.3296,2020,3,12,0.9595084190368652,0.0439212322235107,-1.7552320957183838,32.53129196166992,-0.1286359131336212,-0.0566252581775188,1.280245953694248e-08,5.801718235015869,1.6002980470657349,38.38710021972656,2.98507813867927
85.9905,13.0649,2020,3,26,0.9673441648483276,0.0285391621291637,-1.80816388130188,33.25183868408203,-0.0458295606076717,-0.0793766006827354,0.0020249183289706,5.346397399902344,1.66738760471344,57.402565002441406,5.208338976340925
85.9934,13.0666,2020,3,26,0.9673441648483276,0.0285391621291637,-1.80816388130188,33.25183868408203,-0.0458295606076717,-0.0793766006827354,0.0020249183289706,5.346397399902344,1.66738760471344,57.402565002441406,
85.9953,13.0667,2020,3,26,0.9673441648483276,0.0285391621291637,-1.80816388130188,33.25183868408203,-0.0458295606076717,-0.0793766006827354,0.0020249183289706,5.346397399902344,1.66738760471344,57.402565002441406,
84.7757,13.3388,2020,4,3,0.9517408013343812,0.027925606817007,-1.8172446489334104,33.84440994262695,-0.0958531200885772,-0.0448232516646385,0.0034668135922402,5.422771453857422,1.6976683139801023,44.12100982666016,
84.7796,13.3903,2020,4,3,0.95152086019516,0.0278543196618556,-1.8165708780288696,33.84529495239258,-0.0959034040570259,-0.0441371835768222,0.0035082439426332,5.41247034072876,1.695439338684082,44.12100982666016,
84.7806,13.405,2020,4,3,0.95152086019516,0.0278543196618556,-1.8165708780288696,33.84529495239258,-0.0959034040570259,-0.0441371835768222,0.0035082439426332,5.41247034072876,1.695439338684082,44.12100982666016,
84.4755,14.6925,2020,4,8,0.9440819025039672,0.028027007356286,-1.835802793502808,33.96272659301758,-0.011899565346539,-0.0499166846275329,0.0045545804314315,5.403140544891357,1.701174020767212,38.38710021972656,
84.4236,14.7792,2020,4,9,0.9452176094055176,0.0278870854526758,-1.837178349494934,33.96372604370117,-0.0464230999350547,-0.049100998789072,0.0044646398164331,5.398665904998779,1.705019235610962,38.38710021972656,
84.4254,14.7869,2020,4,9,0.9452176094055176,0.0278870854526758,-1.837178349494934,33.96372604370117,-0.0464230999350547,-0.049100998789072,0.0044646398164331,5.398665904998779,1.705019235610962,38.38710021972656,
84.4137,13.6821,2020,4,17,0.9635440707206726,0.0273736137896776,-1.8427317142486568,33.97543716430664,0.0273581445217132,0.0033480576239526,0.0057748421095311,5.419369697570801,1.7243471145629885,38.38710021972656,
84.4138,13.6854,2020,4,17,0.9635440707206726,0.0273736137896776,-1.8427317142486568,33.97543716430664,0.0273581445217132,0.0033480576239526,0.0057748421095311,5.419369697570801,1.7243471145629885,38.38710021972656,2.5862095692863925
84.416,13.6967,2020,4,17,0.9635440707206726,0.0273736137896776,-1.8427317142486568,33.97543716430664,0.0273581445217132,0.0033480576239526,0.0057748421095311,5.419369697570801,1.7243471145629885,38.38710021972656,5.179492597010218
84.1185,15.9301,2020,4,22,0.94047874212265,0.0277444086968898,-1.8404215574264529,34.10465240478516,-0.0242451429367065,-0.0799755081534385,0.0178825259208679,5.443931579589844,1.7278732061386108,46.30434036254883,
84.0683,16.0263,2020,4,23,0.9402700066566468,0.02787178568542,-1.8434216976165767,34.1036491394043,-0.0338968783617019,-0.0258852522820234,0.0144054647535085,5.446524620056152,1.7249003648757937,46.30434036254883,
84.069,16.0239,2020,4,23,0.9402700066566468,0.02787178568542,-1.8434216976165767,34.1036491394043,-0.0338968783617019,-0.0258852522820234,0.0144054647535085,5.446524620056152,1.7249003648757937,46.30434036254883,
84.0697,16.0265,2020,4,23,0.9402700066566468,0.02787178568542,-1.8434216976165767,34.1036491394043,-0.0338968783617019,-0.0258852522820234,0.0144054647535085,5.446524620056152,1.7249003648757937,46.30434036254883,
83.8828,17.9623,2020,5,3,0.9203290939331056,0.0295648071914911,-1.8631514310836792,34.08979415893555,0.0237402264028787,-0.0339912697672843,0.0199434626847505,5.602304935455322,1.7175225019454956,39.46763610839844,
83.883,17.9696,2020,5,3,0.9203290939331056,0.0295648071914911,-1.8631514310836792,34.08979415893555,0.0237402264028787,-0.0339912697672843,0.0199434626847505,5.602304935455322,1.7175225019454956,39.46763610839844,
83.8832,17.9833,2020,5,3,0.9203290939331056,0.0295648071914911,-1.8631514310836792,34.08979415893555,0.0237402264028787,-0.0339912697672843,0.0199434626847505,5.602304935455322,1.7175225019454956,39.46763610839844,
83.9177,17.679,2020,5,6,0.9091557264328004,0.0298850666731596,-1.8725181818008425,34.07926177978516,-0.0278132874518632,0.0098202293738722,0.022140884771943,5.617121696472168,1.7189408540725708,36.29299545288086,
83.9184,17.6719,2020,5,6,0.9091557264328004,0.0298850666731596,-1.8725181818008425,34.07926177978516,-0.0278132874518632,0.0098202293738722,0.022140884771943,5.617121696472168,1.7189408540725708,36.29299545288086,2.5948304183508384
83.9201,17.6548,2020,5,6,0.9091557264328004,0.0298850666731596,-1.8725181818008425,34.07926177978516,-0.0278132874518632,0.0098202293738722,0.022140884771943,5.617121696472168,1.7189408540725708,36.29299545288086,
83.929,16.608,2020,5,7,0.9094042181968688,0.0296373460441827,-1.8642475605010984,34.07470703125,-0.0786425173282623,0.0068325954489409,0.0208413060754537,5.549611568450928,1.7220817804336548,36.99608612060547,
83.3894,9.1069,2020,5,16,0.9554876089096068,0.0308590903878211,-1.8715535402297971,34.11988830566406,-0.0066681141033768,0.001491229282692,0.0102322651073336,5.68416166305542,1.6926552057266235,33.730506896972656,12.676069628333504
81.9366,9.4472,2020,5,30,0.9265241026878356,0.0380020774900913,-1.88800048828125,33.715389251708984,0.0258515123277902,-0.062977634370327,0.0907550528645515,6.989273548126221,1.4900964498519895,10.767897605895996,7.275139949491868
82.2167,8.3075,2020,6,16,0.9671931266784668,0.0451990254223346,-1.843589782714844,33.57588577270508,-0.0534735508263111,-0.0670035630464553,0.0878104865550994,6.754716396331787,1.4508153200149536,12.644289016723633,0.0
81.9507,9.8904,2020,6,27,0.8839350342750549,0.060227382928133,-1.839553713798523,32.856101989746094,-0.05607520788908,-0.0221387427300214,0.2735567390918731,7.535438060760498,1.3435816764831543,10.767897605895996,8.166675136902173
81.7669,8.8789,2020,7,1,0.8918178677558899,0.0730574801564216,-1.8707884550094604,32.53199768066406,-0.039176806807518,0.0157530792057514,0.3258813321590423,8.603718757629395,1.292974591255188,10.767897605895996,0.0
81.6093,3.3908,2020,7,8,0.9182005524635316,0.133804440498352,-1.7993159294128418,32.73246765136719,-0.0857678651809692,0.0338166654109954,0.6652031540870667,8.309425354003906,1.2052985429763794,10.767897605895996,0.0
81.2253,0.2828,2020,7,16,0.882671058177948,0.174058049917221,-1.8151731491088867,32.11235427856445,-0.0460804030299186,-0.0663741081953048,0.7765437364578247,7.496453762054443,1.139177680015564,10.767897605895996,53.58819597174915
80.3382,-0.7041,2020,7,23,0.842237114906311,0.3118225038051605,-1.8172372579574585,31.67011070251465,-0.0429471097886562,-0.0491710603237152,1.9331403970718384,8.189326286315918,1.0715125799179075,10.767897605895996,17.860503844756877
79.6104,-2.2602,2020,7,27,0.7206599116325378,0.6963426470756531,-1.8370219469070437,31.163707733154297,-0.0371604785323143,0.0229040719568729,5.659956932067871,7.283268451690674,0.9680039286613464,10.767897605895996,150.0469487809164
88.2975,-34.6857,2020,8,17,0.8218266367912292,0.2747396230697632,-1.6492911577224731,29.947023391723636,-0.0297125000506639,-0.0067113987170159,0.9217087030410768,6.017441272735596,0.7455286979675293,10.767897605895996,1125.801286382235
87.8372,104.9938,2020,8,18,0.9153192043304444,0.367374062538147,-1.677257776260376,29.87294578552246,-0.0089760897681117,0.0624923594295978,3.708080291748047,1.9491660594940183,0.5511302351951599,10.767897605895996,165.2235667558274
88.9362,-35.7963,2020,8,18,0.8877284526824951,0.2367987036705017,-1.6668219566345217,29.810890197753903,-0.0370786599814891,-0.0108626885339617,0.6285940408706665,5.935804843902588,0.614672064781189,10.767897605895996,75.01437612834897
88.5853,120.0252,2020,9,3,0.9423428773880004,0.8714773654937744,-1.6396726369857788,30.220178604125977,0.1035602912306785,0.0958046317100524,5.855086803436279,4.067583560943604,0.4634588956832886,10.767897605895996,103.5407670726046
88.7131,107.5931,2020,9,10,0.945823073387146,0.7584139704704285,-1.6528340578079224,30.307559967041016,-0.0156122026965022,0.0838672146201133,3.980828523635864,3.621561527252197,0.4219391345977783,12.893508911132812,87.09512267999307
89.0036,101.5266,2020,9,14,0.9764864444732666,0.7795036435127258,-1.6399415731430054,30.23780632019043,0.1056467369198799,0.0251363664865493,2.1009109020233154,3.7967448234558105,0.4146706163883209,16.41172981262207,140.63782044057393
89.0898,109.4483,2020,9,16,0.9792180061340332,0.929234504699707,-1.6465038061141968,30.335378646850582,0.0117674386128783,0.0123967211693525,2.4093642234802246,3.930638551712036,0.4138945639133453,13.483963012695312,100.01258276235649
86.0445,59.6025,2020,9,24,0.5633755326271057,0.2821320593357086,-1.6658811569213867,31.46012687683105,-0.0084735499694943,0.0589464418590068,0.4023032188415527,2.2270524501800537,0.4889820516109466,16.651798248291016,262.5765287477294
85.9549,48.3734,2020,9,25,0.9039983749389648,0.263006716966629,-1.6729480028152466,31.422069549560547,-0.01851187646389,0.0091788573190569,0.3913226127624511,1.977027416229248,0.2366737425327301,15.682546615600586,221.32764950550626
74.98333333,-2.616666667,1993,4,9,0.022875885,0.037588228,-1.600413203,34.87567902,3.5869468,-4.535118863,0.024859548,7.734996796,0.357039869,252.90951538085932,0.0
75.0,-3.0,1993,5,23,0.0,0.058457669,-0.641366124,34.75669098,-2.469929121,-10.16184315,0.176138163,7.847403049,0.0,27.613264083862305,74.30324904
74.98333333,-4.116666667,1993,6,3,0.0,0.078779981,-0.496185571,34.79098892,10.22258326,-0.98530734,0.185578033,7.72999382,0.0,25.23561286926269,3581.969876
75.0,-3.0,1993,6,27,0.0,0.350371927,2.369199276,33.96147919,2.722995542,-2.426014468,1.9547261,6.716060638,0.0,10.767897605895996,7549.272829
80.367,-1.88,1993,7,24,0.763722956,0.072203085,-1.790066123,30.90821266,3.768062219,-3.743152693,0.224564537,4.059624672,2.890336514,10.767897605895996,0.0
80.35,-1.142,1993,7,27,0.695095301,0.069318704,-1.829801917,31.25005341,2.380304784,-8.122640103,0.222925201,4.161532402,2.913307905,10.767897605895996,36.00894123
80.45,-1.258,1993,7,28,0.798435688,0.064543411,-1.794423223,31.59296608,1.040055603,-5.59351258,0.176558703,4.294377327,2.883977652,10.767897605895996,26.00002348
80.45,-1.285,1993,7,29,0.818229079,0.06545236,-1.769573092,31.66513824,-0.850090291,-5.988288671,0.162152007,4.307881832,2.854165554,10.767897605895996,40.00003612
75.0,-3.0,1993,8,1,0.0,0.18799369,3.963839293,33.2159729,-2.48988755,3.743582219,3.894563913,4.765508652,0.0,10.767897605895996,592.0467901
80.45,-0.347,1993,8,3,0.835489511,0.07050392,-1.743409634,31.77873993,5.119758472,-4.602368921,0.092923723,4.328045368,2.793973207,10.767897605895996,666.9231525
79.717,-1.488,1993,8,8,0.712092459,0.121548273,-1.576223969,31.68519211,-13.49289268,-16.76257551,0.620803416,4.03309679,2.589445114,10.767897605895996,41.10059391
80.4,-1.363,1993,8,10,0.766432524,0.085573368,-1.759065151,31.61728668,1.541091967,-4.721508175,0.275211751,4.220774174,2.950524569,10.767897605895996,3110.040281
80.167,-8.198,1993,8,11,0.0,0.320128292,0.379276037,30.09116364,-2.942287736,-1.383254956,0.811224401,3.669818878,0.0,10.767897605895996,556.0255022
80.417,-1.273,1993,8,11,0.772156179,0.087210707,-1.750166416,31.55394745,1.173126511,-2.659955621,0.188567907,4.186051369,2.949560642,10.767897605895996,70.00785835
79.533,-1.272,1993,8,12,0.801334739,0.131376699,-1.485694289,31.2905941,-3.63428928,3.957238421,0.186750755,4.350925446,2.358864069,10.767897605895996,74.00006683
81.2,30.6,1993,8,12,0.902318716,0.042383119,-1.799343467,33.04972839,4.569705203,7.523192465,0.092215136,6.125071049,2.197918653,10.767897605895996,0.0
81.45,34.5833,1993,8,13,0.924040437,0.09027373,-1.808954716,32.98962784,2.210236527,5.77416569,0.14993538,7.308752537,2.189626217,10.767897605895996,0.0
81.6667,30.2667,1993,8,13,0.921532989,0.079427041,-1.807796359,32.89669418,2.919641696,5.485231429,0.136221066,6.37765646,2.360297918,11.590051651000977,8.000008412
82.2,30.8833,1993,8,15,0.925199926,0.076848283,-1.804710269,32.85079956,3.231508285,1.811432652,0.099384472,4.807967186,2.431868792,17.550704956054688,0.0
82.75,40.25,1993,8,18,0.974322438,0.074401386,-1.827760458,33.29526901,-3.676892072,-0.280234963,0.084015206,4.425434589,2.44187355,10.767897605895996,0.0
82.15,42.0333,1993,8,20,0.934324682,0.056899004,-1.805170298,32.70385742,-4.684749246,0.283134216,0.057604704,3.873542786,2.352491856,10.767897605895996,0.0
82.0167,43.5667,1993,8,21,0.92914629,0.067811422,-1.801475644,33.00543976,-5.110646039,3.155636415,0.081207499,5.893901348,2.310924768,10.767897605895996,16.00001682
77.8867,101.655,1993,8,27,0.826038301,0.496938288,-0.950897396,29.35671997,-20.66973746,1.84733551,2.725336313,0.162392452,1.745444894,10.767897605895996,7.750008149
76.5,133.3333,1993,9,1,0.0,0.294554204,-0.039492287,27.4822731,6.150963902,5.705683306,0.426620483,0.013755139,0.0,14.881208419799805,0.0
78.7167,132.35,1993,9,2,0.814886749,0.513066947,-1.404529452,28.77054405,1.853515953,2.059536614,2.198517084,0.202803299,1.231810451,10.767897605895996,32.0500337
78.3833,133.0667,1993,9,4,0.615281105,0.409546196,-1.335618615,27.87159157,9.150357544,7.07661435,2.859324694,0.130960017,0.948225498,10.767897605895996,7.950008359
78.0667,133.55,1993,9,5,0.000968468,0.434600651,-0.669411123,28.39993477,-8.393461257,-6.170397252,3.026691675,0.173736498,0.001977071,10.767897605895996,16.17501701
78.1,133.5167,1993,9,5,0.000968468,0.434600651,-0.669411123,28.39993477,-8.393461257,-6.170397252,3.026691675,0.173736498,0.001977071,10.767897605895996,17.35001824
78.1433,133.3867,1993,9,5,0.121682502,0.372051388,-1.104687929,27.92731857,-4.205006361,-2.967902087,2.437078238,0.114257917,0.576702118,10.767897605895996,12.00001262
77.4,133.5833,1993,9,6,5.33e-08,0.248752981,-0.692200661,28.73410416,-2.502418123,-0.911221374,1.078154206,0.020098474,0.000234197,13.762656211853027,0.0
77.9,133.5667,1993,9,6,0.003892459,0.425149828,-0.686695695,28.15102386,-0.475117564,-2.861140482,3.578494787,0.160297051,0.053875975,10.767897605895996,8.000008412
77.0333,126.4,1993,9,7,0.7345137,0.461440384,-0.100275509,27.44788361,4.141164571,-0.015375367,3.395470381,0.11677371,0.879528224,10.767897605895996,87.61009212
77.1833,126.2333,1993,9,8,0.824950397,1.029387236,-0.61509347,27.14147758,8.797352761,0.563119026,9.322826385,0.54119581,1.101989627,10.767897605895996,32.0500337
77.1,126.3167,1993,9,9,0.781964779,0.580657423,-0.753293455,26.66904831,16.40557647,-4.114647582,4.03754282,0.195928082,0.869794726,10.767897605895996,32.99503469
77.1333,126.3833,1993,9,9,0.817759931,1.02703619,-0.979321301,26.98440933,14.12923038,-4.824183136,7.708728313,0.536087155,1.021413088,10.767897605895996,36.05003791
77.7333,125.7667,1993,9,10,0.925011098,1.660772562,-1.383132815,25.97733498,1.946590468,-13.79884332,12.02041721,1.109506965,1.372570992,10.9860200881958,0.0
79.25,122.8833,1993,9,12,0.886690557,0.844023943,-1.678983927,30.74425888,-1.630349271,-3.816132247,4.21497345,1.022369623,2.027229548,15.215269088745115,0.0
79.1833,119.9,1993,9,13,0.886471331,0.544854999,-1.664661765,30.25851631,-4.915602505,0.03017979,1.524325252,0.505478144,2.015467644,15.215269088745115,0.0
78.6667,118.5667,1993,9,14,0.911065817,0.737597585,-1.431446075,29.93887711,-3.760308027,1.952487975,2.121415615,0.642200232,1.914794087,12.138108253479004,0.0
78.0,118.7333,1993,9,15,0.96794486,0.991147518,-1.633161783,29.86838341,-1.432247553,1.754737645,2.498499632,2.099617481,1.630738854,14.672905921936035,0.0
77.5667,118.4333,1993,9,16,0.949905694,0.718097389,-1.660582185,28.58120728,-1.52191557,-2.859680541,1.598104596,3.601930618,1.548404336,10.767897605895996,0.0
77.4,118.1833,1993,9,17,0.938210249,0.597973049,-1.591629863,28.6291523,0.862419792,-2.68050544,1.340600371,3.90376544,1.570434451,10.767897605895996,0.0
77.1833,118.7333,1993,9,18,0.97519815,0.499503464,-1.742171049,28.23532867,-0.30209485,0.604190212,1.199846506,3.85461092,1.515428901,10.767897605895996,0.0
77.2667,118.5333,1993,9,18,0.975142479,0.489290982,-1.745710731,28.33872986,-0.289712241,0.652288273,1.191311598,4.126121521,1.529504895,10.767897605895996,0.0
78.2667,109.25,1993,9,20,0.829511106,0.359292686,-1.504518867,31.25871468,-1.023653243,4.013823345,0.740675569,4.216912746,2.087313175,10.767897605895996,0.0
78.4667,110.8167,1993,9,20,0.944472849,0.389457971,-1.680695772,31.23440742,-3.200599551,4.693439603,0.701212764,4.576813221,1.936716914,10.767897605895996,4.005004211
78.7,112.5333,1993,9,21,0.99457413,0.4109945,-1.815206766,30.92388535,-3.94529067,8.408164233,0.60961777,4.332740307,1.934684277,10.767897605895996,3.900004101
78.75,112.7,1993,9,21,0.99262768,0.401302814,-1.791667342,30.87448311,-3.8953159,8.226820081,0.612438679,4.212311745,1.935828209,10.767897605895996,0.0
78.5833,111.3667,1993,9,22,0.946774662,0.38334915,-1.649107933,31.23029137,-4.392358288,4.986773059,0.569321096,4.504003525,1.892712831,10.767897605895996,0.0
70.5002,20.0063,1995,1,21,0.0,0.040141329,5.801272392,34.37010574,12.2765936,1.760810986,0.000101277,5.851354122,0.0,133.12744140625,0.0
72.001,19.6883,1995,1,21,0.0,0.036203042,5.99369812,34.92079544,10.48232764,-0.228935177,0.0,9.150446892,0.0,125.4287338256836,0.0
73.4998,19.3372,1995,1,22,0.0,0.029142682,4.796006203,35.01455688,1.539210137,9.754032642,0.0,11.00595093,0.0,112.74694061279295,0.0
72.0,19.68,1995,3,8,0.0,0.134106696,5.130639076,35.05980682,1.027381141,6.017854065,0.404796958,10.09889889,0.0,219.2582397460937,0.0
74.0,19.22,1995,3,9,0.0,0.103847794,3.716709614,34.82525635,0.719888415,8.51695165,0.465188473,9.515347481,0.0,93.80575561523438,0.0
63.66,2.34,1995,3,18,0.0,0.393727273,6.15015173,35.12467194,18.39132011,6.216731668,1.660402656,11.49556446,0.0,71.70201873779297,0.0
64.175,1.1333,1995,4,14,0.0,0.550048888,4.046311855,35.04994202,10.28057113,-8.15654099,6.832716942,8.682665825,0.0,55.80620956420898,0.0
64.425,0.5667,1995,4,14,0.0,1.087389708,3.962039948,35.07667923,10.24235636,-5.281977728,13.07763958,10.15952969,0.0,65.10472869873047,0.0
64.4255,0.5685,1995,4,22,0.0,1.253236771,4.067047119,34.8947525,1.962647587,-2.312998287,21.25158501,9.144054413,0.0,35.82880401611328,248.4312707
64.6658,0.0035,1995,4,22,0.0,1.301138043,4.04551506,34.91863251,0.8486256,-4.199477285,19.97784042,9.361351967,0.0,41.61515045166016,0.0
64.176,1.133,1995,4,23,0.0,0.582923532,3.914883375,34.88616562,6.847670674,-4.663430527,13.58620644,8.013641357,0.0,30.98509788513184,24.001103
62.4828,4.9353,1995,4,24,0.0,1.856868744,5.853089809,33.94026566,-10.25438979,-0.360398763,36.15843582,2.251668692,0.0,17.240131378173828,0.0
62.6,4.6833,1995,4,29,0.0,1.513469219,5.673074245,33.87008667,1.351314317,-0.202404894,31.94656372,2.626081705,0.0,31.74881935119629,0.0
63.065,3.6667,1995,4,29,0.0,1.928352356,6.144327641,34.11871719,7.226151973,3.043015301,44.80649948,2.092718363,0.0,15.878637313842772,0.0
63.1883,3.3967,1995,4,29,0.0,2.267446041,7.16925478,35.01737213,16.79442823,-1.858530194,49.61009216,6.428672791,0.0,21.32620429992676,0.0
63.9467,1.6817,1995,4,30,0.0,1.235561013,5.231077671,35.03072357,8.690374345,-3.352585807,20.47024345,9.254875183,0.0,38.55956268310547,0.0
64.1717,1.1417,1995,4,30,0.0,0.560801864,4.65609026,34.95992279,2.044220641,7.118602842,11.51342487,7.838613987,0.0,43.84903717041016,0.0
64.4167,0.5867,1995,4,30,0.0,0.676623583,4.340120316,34.90922928,-0.327581563,2.778378874,11.96356964,8.529026031,0.0,44.60904312133789,0.0
64.6633,0.01,1995,4,30,0.0,0.734699667,4.440781116,34.91898727,-1.262858603,5.133330822,12.37585163,8.708629608,0.0,39.60283660888672,0.0
62.95,3.9167,1995,5,22,0.0,1.166090488,7.293618202,34.01486588,36.11489236,20.17816305,27.89931297,1.294564009,0.0,10.79167938232422,0.0
63.1917,3.4,1995,5,22,0.0,1.543269277,7.608015537,34.89500427,9.875553101,2.494442463,27.88430977,5.081094265,0.0,13.06088924407959,0.0
63.3167,3.1,1995,5,22,0.0,1.669354796,7.325938702,34.38949966,13.24016601,11.61737889,26.55948067,5.277628899,0.0,11.110889434814451,2560.117653
63.6917,2.25,1995,5,22,0.0,1.732022047,6.923212051,35.15429688,7.21616596,6.168552488,19.6744957,6.651701927,0.0,33.157081604003906,512.0235306
62.3667,5.2,1995,5,23,0.0,1.438999057,7.720831394,33.88354111,9.229703248,9.916191548,32.83899307,0.296490192,0.0,11.838936805725098,0.0
62.7167,4.4333,1995,5,23,0.0,0.55909729,7.533340454,33.6696167,15.34421146,21.02669477,8.06714344,0.03547946,0.0,12.15691089630127,0.0
67.0,-5.25,1995,6,17,0.0,0.944600701,5.047514915,34.83158493,-4.903556779,15.75338691,13.68805313,7.056860447,0.0,10.767897605895996,0.0
78.25,34.12,1995,6,17,0.855363846,0.137519896,-2.009928226,33.06727982,2.198806778,5.08338511,0.452842087,6.543012619,1.086129665,10.767897605895996,0.0
67.0,-1.0,1995,6,20,0.0,0.512427866,7.039095402,34.9422493,9.147062898,2.864943072,9.988772392,6.51353693,0.0,21.14680290222168,256.0117653
73.9972,19.2128,1995,6,20,0.0,1.474783182,4.311194897,34.71982193,2.008093335,4.807695001,22.87619209,2.631560564,0.0,14.964585304260254,0.0
77.82,34.63,1995,6,20,0.844532788,0.202092692,0.22345762,32.81858063,2.228777669,-2.378402464,0.88541013,6.73416853,0.90627563,10.767897605895996,0.0
77.62,34.78,1995,6,23,0.628955841,0.230349615,-1.470072389,33.03728867,14.24103081,-5.389765278,0.940843642,6.35456419,0.642605126,10.767897605895996,469.6251219
76.93,34.25,1995,6,24,0.0,0.408922017,0.31597966,33.18986511,3.071348183,-6.279619783,2.989557028,6.661303997,0.0,10.767897605895996,261.0119951
64.6628,0.0012,1995,6,25,0.0,0.595218241,7.975422859,34.91175461,6.390126795,-2.674486116,12.383955,5.707177162,0.0,21.72134017944336,4096.188245
62.9465,3.9237,1995,6,26,0.0,0.333581328,11.26954746,34.38869476,10.04548594,10.78997925,15.06375122,1.182424188,0.0,10.767897605895996,0.0
63.1892,3.4032,1995,6,26,0.0,0.450529873,10.92721462,34.88178635,-6.004515663,2.851519361,15.34836578,2.819540262,0.0,10.767897605895996,0.0
63.95,1.6765,1995,6,26,0.0,0.669105053,9.108551979,34.94156265,21.24927044,14.19032365,18.91884422,4.146224499,0.0,11.745941162109377,0.0
64.1763,1.1285,1995,6,26,0.0,0.42137447,8.992086411,35.04534531,7.056104392,-8.147487044,12.05747604,5.187650204,0.0,11.422924041748049,0.0
63.1917,3.4,1995,7,12,0.0,0.332087278,10.60513878,34.47948456,-15.21049738,1.024325844,11.49341011,3.076774836,0.0,14.623862266540527,0.0
62.6,4.6833,1995,7,13,0.0,0.183588624,11.2709589,33.27023315,-6.307864934,2.662097849,2.393254995,0.006863271,0.0,14.130510330200195,0.0
73.5,19.3333,1995,8,28,0.0,0.389974803,7.20937252,34.95182037,1.38414586,3.972973302,6.876507282,1.417680502,0.0,31.47047233581543,0.0
74.0,19.2167,1995,8,28,0.0,0.472884744,4.810782909,34.47731018,-9.199019521,5.3557951,7.061847687,1.208424926,0.0,21.02720642089844,0.0
72.0,19.68,1995,10,3,0.0,0.388974011,6.89768219,34.75894928,6.682488322,-4.112890363,4.354908943,4.425761223,0.0,45.32582473754883,0.0
73.5017,19.3283,1995,10,4,0.0,0.388576746,5.069581032,34.65680695,2.420007251,-7.96764195,4.636667728,2.384376764,0.0,30.977048873901367,0.0
73.995,19.2167,1995,10,4,0.0,0.410778224,3.75143981,34.40322495,8.384602517,-6.676452607,4.394122601,2.531589746,0.0,34.574832916259766,0.0
